timestamp,eval_window_size,maxlen,batch_size,epochs,patience,iterations,shuffle,include_feats,feat_window_size,max_size,sample_weights_size,oversample,include_new_data,tfidf_max_features,scale,normalize,discretize,discretize_size,dis_strategy,weights,model,eval_time,precision,recall,F1,ERDE_5,ERDE_50,median_latency_tps,median_penalty_tps,speed,latency_weighted_f1
12/01/2022 11:25:52,1,1000,32,100,10,5,True,"['first_prons', 'nssi']",10,20,20,False,True,5000,False,True,True,50,quantile,,svm,403.2246209880001,0.411214953271028,0.8461538461538461,0.5534591194968553,0.31869098122553924,0.11106081183039274,11.0,0.03898023902249159,0.9610197609775084,0.5318851507296902
12/01/2022 11:25:52,2,1000,32,100,10,5,True,"['first_prons', 'nssi']",10,20,20,False,True,5000,False,True,True,50,quantile,,svm,403.2246209880001,0.46511627906976744,0.7692307692307693,0.5797101449275363,0.2992029318195798,0.11021131286711683,12.0,0.042873701496841665,0.9571262985031583,0.5548558252192223
12/01/2022 11:25:52,3,1000,32,100,10,5,True,"['first_prons', 'nssi']",10,20,20,False,True,5000,False,True,True,50,quantile,,svm,403.2246209880001,0.4927536231884058,0.6538461538461539,0.5619834710743802,0.2865068142546204,0.1257929122724686,13.0,0.046765862163709926,0.9532341378362901,0.5357018295278324
12/01/2022 11:25:54,1,1000,32,100,10,5,True,"['first_prons', 'nssi']",10,20,20,False,True,5000,False,True,True,50,quantile,,bayes,2.912368772000036,0.4046511627906977,0.8365384615384616,0.5454545454545454,0.3198343420367934,0.11458735028978205,11.0,0.03898023902249159,0.9610197609775084,0.5241925968968227
12/01/2022 11:25:54,2,1000,32,100,10,5,True,"['first_prons', 'nssi']",10,20,20,False,True,5000,False,True,True,50,quantile,,bayes,2.912368772000036,0.43956043956043955,0.7692307692307693,0.5594405594405594,0.30500896937364574,0.11602367419479419,12.0,0.042873701496841665,0.9571262985031583,0.5354552718898787
12/01/2022 11:25:54,3,1000,32,100,10,5,True,"['first_prons', 'nssi']",10,20,20,False,True,5000,False,True,True,50,quantile,,bayes,2.912368772000036,0.4551282051282051,0.6826923076923077,0.5461538461538462,0.29522429719596427,0.12741925568242493,13.0,0.046765862163709926,0.9532341378362901,0.5206124906644354
12/01/2022 11:37:22,1,1000,32,100,10,5,True,"['first_prons', 'nssi']",10,20,20,False,True,5000,False,True,True,50,quantile,,cnn_model,60.85437858400019,0.8392857142857143,0.4519230769230769,0.5874999999999999,0.2509680763420842,0.1399828982445581,12.0,0.042873701496841665,0.9571262985031583,0.5623117003706054
12/01/2022 11:37:23,2,1000,32,100,10,5,True,"['first_prons', 'nssi']",10,20,20,False,True,5000,False,True,True,50,quantile,,cnn_model,60.85437858400019,0.825,0.3173076923076923,0.45833333333333326,0.2498978224825642,0.17191735269297476,13.0,0.046765862163709926,0.9532341378362901,0.4368989798416329
12/01/2022 11:37:23,3,1000,32,100,10,5,True,"['first_prons', 'nssi']",10,20,20,False,True,5000,False,True,True,50,quantile,,cnn_model,60.85437858400019,0.8846153846153846,0.22115384615384615,0.3538461538461538,0.2475968930189706,0.19323307010043195,14.0,0.05065660333872746,0.9493433966612725,0.33592150958783484
12/01/2022 16:39:48,1,1000,32,100,10,5,True,"['first_prons', 'nssi']",10,20,20,False,True,5000,False,True,True,50,quantile,,lstm_model,1036.6634888249973,0.5625,0.6923076923076923,0.6206896551724138,0.27808061031021014,0.10819934163830394,11.0,0.03898023902249159,0.9610197609775084,0.5964950240550052
12/01/2022 16:39:48,2,1000,32,100,10,5,True,"['first_prons', 'nssi']",10,20,20,False,True,5000,False,True,True,50,quantile,,lstm_model,1036.6634888249973,0.6190476190476191,0.625,0.6220095693779905,0.2690104407430033,0.11544802687099737,12.0,0.042873701496841665,0.9571262985031583,0.5953417167722995
12/01/2022 16:39:48,3,1000,32,100,10,5,True,"['first_prons', 'nssi']",10,20,20,False,True,5000,False,True,True,50,quantile,,lstm_model,1036.6634888249973,0.6363636363636364,0.5384615384615384,0.5833333333333334,0.26443073695899055,0.13207473355353627,13.0,0.046765862163709926,0.9532341378362901,0.5560532470711692
12/01/2022 19:23:15,1,1000,32,100,10,5,True,"['first_prons', 'nssi']",10,20,20,False,True,5000,False,True,True,50,quantile,,lstm_model_32,904.5288040009909,0.539568345323741,0.7211538461538461,0.617283950617284,0.28272918504756894,0.10575703211888692,11.0,0.03898023902249159,0.9610197609775084,0.5932220746774745
12/01/2022 19:23:15,2,1000,32,100,10,5,True,"['first_prons', 'nssi']",10,20,20,False,True,5000,False,True,True,50,quantile,,lstm_model_32,904.5288040009909,0.5833333333333334,0.6057692307692307,0.5943396226415095,0.27192256745470866,0.12308233992254212,12.0,0.042873701496841665,0.9571262985031583,0.568858083072632
12/01/2022 19:23:15,3,1000,32,100,10,5,True,"['first_prons', 'nssi']",10,20,20,False,True,5000,False,True,True,50,quantile,,lstm_model_32,904.5288040009909,0.6129032258064516,0.5480769230769231,0.5786802030456852,0.2667578267009463,0.13203561189075236,13.0,0.046765862163709926,0.9532341378362901,0.551617724433183
12/01/2022 21:51:52,1,1000,32,100,10,5,True,"['first_prons', 'nssi']",10,20,20,False,True,5000,False,True,True,50,quantile,,lstm_model_16,906.4665541340073,0.5069444444444444,0.7019230769230769,0.5887096774193548,0.28678619675875844,0.1145538174359679,11.0,0.03898023902249159,0.9610197609775084,0.5657616334786943
12/01/2022 21:51:52,2,1000,32,100,10,5,True,"['first_prons', 'nssi']",10,20,20,False,True,5000,False,True,True,50,quantile,,lstm_model_16,906.4665541340073,0.5454545454545454,0.6346153846153846,0.5866666666666666,0.277724636837977,0.12180250266866034,12.0,0.042873701496841665,0.9571262985031583,0.5615140951218528
12/01/2022 21:51:52,3,1000,32,100,10,5,True,"['first_prons', 'nssi']",10,20,20,False,True,5000,False,True,True,50,quantile,,lstm_model_16,906.4665541340073,0.5833333333333334,0.5384615384615384,0.5599999999999999,0.26908132675762597,0.13672462261567514,13.0,0.046765862163709926,0.9532341378362901,0.5338111171883224
12/01/2022 21:51:52,1,1000,32,100,10,5,True,"['first_prons', 'nssi']",10,20,20,False,True,5000,False,True,True,50,quantile,"[1, 1, 1]","['svm', 'cnn_model', 'lstm_model']",906.4665541340073,0.5901639344262295,0.6923076923076923,0.6371681415929203,0.2746114772790503,0.10471192484169871,11.0,0.03898023902249159,0.9610197609775084,0.6123311751361116
12/01/2022 21:51:52,2,1000,32,100,10,5,True,"['first_prons', 'nssi']",10,20,20,False,True,5000,False,True,True,50,quantile,"[1, 1, 1]","['svm', 'cnn_model', 'lstm_model']",906.4665541340073,0.6666666666666666,0.6346153846153846,0.6502463054187192,0.2649441362168892,0.10901530774777314,12.0,0.042873701496841665,0.9571262985031583,0.6223678394207729
