timestamp,eval_window_size,maxlen,batch_size,epochs,patience,iterations,shuffle,include_feats,feat_window_size,max_size,sample_weights_size,oversample,include_new_data,tfidf_max_features,scale,normalize,discretize,discretize_size,dis_strategy,weights,model,eval_time,precision,recall,F1,ERDE_5,ERDE_50,median_latency_tps,median_penalty_tps,speed,latency_weighted_f1
12/01/2022 23:40:44,1,1000,32,100,10,5,True,"['first_prons', 'nssi']",10,100,100,False,True,5000,False,True,True,50,quantile,,svm,8640.981600899002,0.33214285714285713,0.8942307692307693,0.48437499999999994,0.3542113073961176,0.1432094535979354,11.0,0.03898023902249159,0.9610197609775084,0.4654939467234806
12/01/2022 23:40:44,2,1000,32,100,10,5,True,"['first_prons', 'nssi']",10,100,100,False,True,5000,False,True,True,50,quantile,,svm,8640.981600899002,0.3803418803418803,0.8557692307692307,0.5266272189349112,0.33003194070514574,0.12945861748142268,12.0,0.042873701496841665,0.9571262985031583,0.5040487607501839
12/01/2022 23:40:45,3,1000,32,100,10,5,True,"['first_prons', 'nssi']",10,100,100,False,True,5000,False,True,True,50,quantile,,svm,8640.981600899002,0.38461538461538464,0.7211538461538461,0.5016722408026756,0.3155767766586036,0.14693988575110126,13.0,0.046765862163709926,0.9532341378362901,0.47821110593793814
12/01/2022 23:40:51,1,1000,32,100,10,5,True,"['first_prons', 'nssi']",10,100,100,False,True,5000,False,True,True,50,quantile,,bayes,8.306182144995546,0.3380281690140845,0.9230769230769231,0.49484536082474223,0.35474010887047064,0.13173114382445605,11.0,0.03898023902249159,0.9610197609775084,0.4755561703806227
12/01/2022 23:40:52,2,1000,32,100,10,5,True,"['first_prons', 'nssi']",10,100,100,False,True,5000,False,True,True,50,quantile,,bayes,8.306182144995546,0.3682170542635659,0.9134615384615384,0.5248618784530386,0.34046573856806306,0.12035004247213099,12.0,0.042873701496841665,0.9571262985031583,0.5023591069491714
12/01/2022 23:40:52,3,1000,32,100,10,5,True,"['first_prons', 'nssi']",10,100,100,False,True,5000,False,True,True,50,quantile,,bayes,8.306182144995546,0.3723849372384937,0.8557692307692307,0.5189504373177842,0.33300368600870744,0.12996557881465493,13.0,0.046765862163709926,0.9532341378362901,0.49468127269638373
13/01/2022 00:15:19,1,1000,32,100,10,5,True,"['first_prons', 'nssi']",10,100,100,False,True,5000,False,True,True,50,quantile,,cnn_model,329.2068084249986,0,0,0,0.2458628841607565,0.2458628841607565,nan,nan,nan,nan
13/01/2022 00:15:19,2,1000,32,100,10,5,True,"['first_prons', 'nssi']",10,100,100,False,True,5000,False,True,True,50,quantile,,cnn_model,329.2068084249986,0,0,0,0.2458628841607565,0.2458628841607565,nan,nan,nan,nan
13/01/2022 00:15:19,3,1000,32,100,10,5,True,"['first_prons', 'nssi']",10,100,100,False,True,5000,False,True,True,50,quantile,,cnn_model,329.2068084249986,0,0,0,0.2458628841607565,0.2458628841607565,nan,nan,nan,nan
13/01/2022 17:11:13,1,1000,32,100,10,5,True,"['first_prons', 'nssi']",10,100,100,False,True,5000,False,True,True,50,quantile,,lstm_model,5325.82122519298,0.45664739884393063,0.7596153846153846,0.5703971119133574,0.3002216988915434,0.11704266255483585,11.0,0.03898023902249159,0.9610197609775084,0.5481628961532359
13/01/2022 17:11:13,2,1000,32,100,10,5,True,"['first_prons', 'nssi']",10,100,100,False,True,5000,False,True,True,50,quantile,,lstm_model,5325.82122519298,0.5135135135135135,0.7307692307692307,0.6031746031746031,0.28762563710474975,0.1127725846156655,12.0,0.042873701496841665,0.9571262985031583,0.5773142752876192
13/01/2022 17:11:13,3,1000,32,100,10,5,True,"['first_prons', 'nssi']",10,100,100,False,True,5000,False,True,True,50,quantile,,lstm_model,5325.82122519298,0.5275590551181102,0.6442307692307693,0.5800865800865802,0.28071092824427607,0.13321955250294443,15.0,0.054545807509676525,0.9454541924903235,0.548445289150231
14/01/2022 01:32:03,1,1000,32,100,10,5,True,"['first_prons', 'nssi']",10,100,100,False,True,5000,False,True,True,50,quantile,,lstm_model_32,4897.004589007993,0.7142857142857143,0.5288461538461539,0.6077348066298343,0.25848639977209964,0.14169840203328934,12.0,0.042873701496841665,0.9571262985031583,0.581678965941146
14/01/2022 01:32:04,2,1000,32,100,10,5,True,"['first_prons', 'nssi']",10,100,100,False,True,5000,False,True,True,50,quantile,,lstm_model_32,4897.004589007993,0.7868852459016393,0.46153846153846156,0.5818181818181818,0.2533728681118123,0.14820301974245445,14.5,0.05260120542420199,0.947398794575798,0.551213844116828
14/01/2022 01:32:04,3,1000,32,100,10,5,True,"['first_prons', 'nssi']",10,100,100,False,True,5000,False,True,True,50,quantile,,lstm_model_32,4897.004589007993,0.8,0.38461538461538464,0.5194805194805195,0.25166188933297146,0.16419896764647057,17.0,0.06231913573607972,0.9376808642639203,0.4871069424747638
14/01/2022 04:10:16,1,1000,32,100,10,5,True,"['first_prons', 'nssi']",10,100,100,False,True,5000,False,True,True,50,quantile,,lstm_model_16,5450.049518302025,0.17647058823529413,0.23076923076923078,0.20000000000000004,0.31095881572908196,0.26547248046473876,30.5,0.11453430804874398,0.885465691951256,0.17709313839025123
14/01/2022 04:10:16,2,1000,32,100,10,5,True,"['first_prons', 'nssi']",10,100,100,False,True,5000,False,True,True,50,quantile,,lstm_model_16,5450.049518302025,0.13333333333333333,0.019230769230769232,0.03361344537815126,0.2534189538867372,0.25105489277039944,51.5,0.19384528522334454,0.8061547147766555,0.027097637471484217
